sampid,fromWhen,gender,yob,b153,b153z,b154,b156,b156z,b157,b158,b159,b160,b308,b162,b163,b166,b169,b184,b220,b221,b222,b223,b224,b225,b228,b241,b242,b243,b244,b245,b276,b277
4183,2017.0,1.0,1991.0,911.0,18.0,1.0,4204.0,4.0,107.0,1.0,3.0,3.0,,,,,1.0,,40.0,0.0,5.0,0.0,2.0,9090908.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,
4185,2014.0,1.0,1990.0,721.0,13.0,1.0,1401.0,1.0,107.0,1.0,3.0,3.0,,,,,1.0,,40.0,10.0,5.0,0.0,2.0,200.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,
4187,2007.0,1.0,1983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4191,2008.0,2.0,1987.0,474.0,7.0,1.0,6151.0,6.0,124.0,1.0,3.0,3.0,,,,,1.0,,60.0,0.0,6.0,0.0,2.0,9090908.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,
4192,2009.0,2.0,1986.0,739.0,13.0,1.0,263.0,0.0,120.0,1.0,4.0,4.0,,,,,1.0,,48.0,0.0,6.0,0.0,2.0,150.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,
4193,2007.0,1.0,1980.0,969.0,19.0,3.0,282.0,0.0,403.0,1.0,3.0,3.0,,,8.0,,1.0,2.0,50.0,0.0,5.0,0.0,2.0,210.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,
4194,2017.0,1.0,1992.0,856.0,16.0,1.0,4204.0,4.0,406.0,1.0,2.0,2.0,,,,,1.0,,72.0,0.0,6.0,0.0,2.0,250.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,
4195,2017.0,1.0,1990.0,751.0,14.0,1.0,263.0,0.0,404.0,1.0,1.0,1.0,,,,,1.0,,54.0,0.0,6.0,0.0,2.0,250.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,
4196,2009.0,1.0,1985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4198,2007.0,2.0,1989.0,262.0,3.0,2.0,8360.0,8.0,827.0,1.0,9.0,9.0,,,8.0,,1.0,1.0,48.0,0.0,6.0,0.0,2.0,130.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,
4200,2007.0,2.0,1984.0,753.0,14.0,3.0,5419.0,5.0,406.0,1.0,3.0,3.0,,,8.0,,1.0,1.0,45.0,0.0,5.0,0.0,2.0,170.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,
4201,2015.0,1.0,1990.0,202.0,3.0,1.0,261.0,0.0,404.0,1.0,6.0,6.0,,,,,1.0,,40.0,0.0,5.0,0.0,2.0,190.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,
4202,2013.0,2.0,1988.0,562.0,9.0,1.0,5317.0,5.0,404.0,1.0,1.0,1.0,,,,,2.0,,25.0,0.0,5.0,0.0,5.0,0.6,3.0,3.0,2.0,3.0,4.0,3.0,2.0,
4204,2010.0,2.0,1988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4205,2011.0,2.0,1990.0,871.0,17.0,1.0,2329.0,2.0,410.0,1.0,3.0,3.0,,,,,1.0,,40.0,0.0,5.0,0.0,2.0,180.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,
4209,2008.0,1.0,1985.0,474.0,7.0,1.0,6151.0,6.0,124.0,1.0,1.0,1.0,,,,,1.0,,48.0,0.0,6.0,0.0,2.0,120.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,
4210,2007.0,1.0,1980.0,468.0,7.0,3.0,6121.0,6.0,108.0,1.0,7.0,7.0,,,8.0,,1.0,1.0,40.0,0.0,5.0,0.0,1.0,2700.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,
4211,2016.0,2.0,1991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4212,2011.0,1.0,1989.0,952.0,19.0,1.0,8124.0,8.0,406.0,1.0,1.0,1.0,,,,,1.0,,54.0,0.0,6.0,0.0,2.0,120.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,
4213,2008.0,2.0,1986.0,844.0,15.0,3.0,295.0,0.0,1012.0,5.0,5.0,9.0,,,,,1.0,,45.0,3.0,5.0,0.0,2.0,110.0,5.0,5.0,4.0,3.0,4.0,1.0,2.0,
4214,2012.0,1.0,1987.0,262.0,3.0,3.0,8111.0,8.0,827.0,1.0,9.0,9.0,,,,,1.0,,40.0,0.0,5.0,0.0,2.0,280.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0
4215,2007.0,2.0,1983.0,851.0,16.0,3.0,2122.0,2.0,407.0,5.0,4.0,9.0,,,8.0,,1.0,1.0,44.0,0.0,5.5,0.0,2.0,200.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0
4216,2013.0,2.0,1993.0,561.0,9.0,1.0,6151.0,6.0,406.0,1.0,2.0,2.0,,,,,2.0,,30.0,0.0,5.0,0.0,5.0,0.5,3.0,2.0,2.0,3.0,3.0,3.0,2.0,
4217,2017.0,2.0,1991.0,465.0,7.0,1.0,263.0,0.0,121.0,1.0,4.0,4.0,,,,,1.0,,45.0,0.0,5.0,0.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,
4218,2008.0,2.0,1987.0,851.0,16.0,1.0,2130.0,2.0,810.0,3.0,3.0,3.0,,,,,1.0,,40.0,0.0,5.0,0.0,2.0,140.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,
4221,2009.0,2.0,1991.0,259.0,3.0,1.0,8252.0,8.0,404.0,1.0,5.0,5.0,,,,,1.0,,60.0,0.0,6.0,0.0,2.0,120.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,
4222,2007.0,2.0,1988.0,291.0,3.0,1.0,8360.0,8.0,407.0,1.0,5.0,5.0,,,8.0,,1.0,1.0,48.0,0.0,6.0,0.0,2.0,80.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,
4226,2008.0,1.0,1985.0,259.0,3.0,2.0,1521.0,1.0,1113.0,1.0,6.0,6.0,,,,,1.0,,40.0,0.0,5.0,0.0,1.0,2400.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,
4227,2009.0,2.0,1989.0,474.0,7.0,1.0,6151.0,6.0,406.0,1.0,1.0,1.0,,,,,,,48.0,0.0,6.0,0.0,2.0,200.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,
4228,2011.0,1.0,1987.0,303.0,3.0,1.0,8172.0,8.0,402.0,1.0,6.0,6.0,,,,,1.0,,40.0,15.0,5.0,1.0,2.0,200.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,
4229,2008.0,2.0,1987.0,861.0,17.0,1.0,323.0,0.0,406.0,1.0,6.0,6.0,,,,,1.0,,40.0,0.0,5.0,0.0,2.0,145.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,
4230,2013.0,2.0,1990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4232,2011.0,1.0,1988.0,451.0,7.0,1.0,6123.0,6.0,407.0,1.0,3.0,3.0,,,,,1.0,,48.0,0.0,6.0,0.0,2.0,250.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,
4235,2007.0,2.0,1984.0,851.0,16.0,3.0,3050.0,3.0,407.0,5.0,5.0,9.0,,,4.0,,1.0,2.0,44.0,0.0,5.5,0.0,2.0,130.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,
4239,2008.0,2.0,1989.0,263.0,3.0,1.0,8360.0,8.0,823.0,1.0,9.0,9.0,,,,,1.0,,48.0,0.0,6.0,0.0,2.0,120.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,
4240,2015.0,1.0,1989.0,713.0,13.0,1.0,263.0,0.0,120.0,1.0,2.0,2.0,,,,,1.0,,40.0,0.0,5.0,0.0,2.0,190.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,
4244,2013.0,1.0,1987.0,856.0,16.0,1.0,295.0,0.0,123.0,1.0,6.0,6.0,,,,,2.0,,35.0,0.0,5.0,0.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,
4247,2014.0,1.0,1991.0,843.0,15.0,3.0,2503.0,2.0,1101.0,5.0,7.0,9.0,,,,,1.0,,40.0,0.0,5.0,0.0,2.0,200.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,
4249,2007.0,2.0,1987.0,264.0,3.0,1.0,8360.0,8.0,406.0,1.0,6.0,6.0,,,8.0,,1.0,1.0,48.0,0.0,6.0,0.0,2.0,150.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,
4251,2009.0,2.0,1988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4252,2017.0,1.0,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4253,2008.0,2.0,1982.0,852.0,16.0,3.0,2121.0,2.0,406.0,4.0,4.0,4.0,,,,,1.0,,44.0,15.0,5.5,0.0,2.0,200.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0
4255,2014.0,1.0,1990.0,213.0,3.0,1.0,284.0,0.0,802.0,1.0,6.0,6.0,,,,,1.0,,40.0,0.0,5.0,0.0,2.0,250.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,
4256,2011.0,1.0,1984.0,473.0,7.0,1.0,6152.0,6.0,403.0,1.0,1.0,1.0,,,,,,,84.0,0.0,7.0,0.0,2.0,250.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,
4258,2014.0,1.0,1991.0,261.0,3.0,3.0,8111.0,8.0,831.0,1.0,9.0,9.0,,,,,1.0,,40.0,0.0,5.0,0.0,1.0,3600.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,
4260,2016.0,2.0,1991.0,511.0,8.0,1.0,5221.0,5.0,410.0,1.0,9.0,9.0,,,,,1.0,,40.0,0.0,5.0,0.0,1.0,3000.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0
4265,2011.0,2.0,1991.0,551.0,9.0,2.0,5322.0,5.0,101.0,1.0,9.0,9.0,,,3.0,,1.0,,45.0,0.0,5.0,0.0,2.0,150.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,
4267,2010.0,1.0,1988.0,855.0,16.0,1.0,295.0,0.0,118.0,1.0,2.0,2.0,,,,,2.0,,48.0,20.0,5.0,2.0,2.0,70.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
4269,2008.0,2.0,1987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4270,2008.0,2.0,1986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4274,2013.0,2.0,1989.0,582.0,10.0,1.0,4155.0,4.0,101.0,1.0,2.0,2.0,,,,,1.0,,40.0,0.0,5.0,0.0,1.0,2200.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,
4275,2016.0,1.0,1992.0,651.0,11.0,3.0,332.0,0.0,404.0,1.0,5.0,9.0,,,,,1.0,,45.0,0.0,5.0,0.0,2.0,200.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,
4276,2012.0,2.0,1991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4279,2009.0,1.0,1984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4280,2008.0,2.0,1988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4283,2009.0,2.0,1988.0,752.0,14.0,3.0,5212.0,5.0,825.0,1.0,1.0,8.0,,,,,1.0,,40.0,0.0,5.0,0.0,2.0,120.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,
4284,2012.0,1.0,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4286,2012.0,2.0,1989.0,862.0,17.0,3.0,3069.0,3.0,106.0,1.0,4.0,5.0,,,,,1.0,,40.0,0.0,5.0,0.0,1.0,2200.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,
4287,2019.0,1.0,1990.0,712.0,13.0,1.0,231.0,0.0,101.0,1.0,9.0,9.0,,,,,1.0,,40.0,3.0,5.0,0.0,2.0,400.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,
4288,2010.0,2.0,1987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4289,2007.0,1.0,1989.0,471.0,7.0,3.0,5623.0,5.0,125.0,1.0,6.0,9.0,,,8.0,,2.0,2.0,40.0,0.0,6.0,0.0,5.0,9090908.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
4291,2015.0,2.0,1993.0,561.0,9.0,1.0,5319.0,5.0,809.0,1.0,1.0,1.0,,,,,1.0,1.0,48.0,0.0,6.0,0.0,2.0,180.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,
4292,2007.0,1.0,1979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4293,2013.0,2.0,1980.0,476.0,7.0,3.0,6161.0,6.0,107.0,1.0,1.0,3.0,,,,,1.0,,40.0,0.0,5.0,1.0,2.0,145.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,
4297,2010.0,1.0,1991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4299,2008.0,2.0,1986.0,474.0,7.0,1.0,6151.0,6.0,111.0,1.0,1.0,1.0,,,,,,,72.0,0.0,6.0,0.0,2.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,
4300,2014.0,2.0,1993.0,141.0,3.0,1.0,6151.0,6.0,124.0,1.0,1.0,1.0,,,,,1.0,,48.0,0.0,6.0,0.0,2.0,180.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,
4301,2007.0,1.0,1984.0,641.0,11.0,3.0,324.0,0.0,125.0,1.0,2.0,9.0,,,8.0,,1.0,1.0,40.0,0.0,5.0,0.0,2.0,150.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,
4303,2016.0,1.0,1991.0,759.0,14.0,1.0,6171.0,6.0,125.0,1.0,2.0,2.0,,,,,1.0,,40.0,3.0,5.0,0.0,2.0,170.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,
4306,2008.0,2.0,1987.0,912.0,18.0,1.0,5240.0,5.0,111.0,1.0,1.0,1.0,,,,,2.0,,35.0,0.0,5.0,0.0,2.0,60.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,
4307,2012.0,1.0,1988.0,871.0,17.0,3.0,2329.0,2.0,801.0,4.0,6.0,9.0,,,3.0,,1.0,,40.0,5.0,5.0,0.0,2.0,170.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,
4308,2007.0,1.0,1979.0,912.0,18.0,1.0,5240.0,5.0,111.0,1.0,1.0,1.0,,,,,,4.0,72.0,0.0,6.0,0.0,2.0,200.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,
4310,2007.0,1.0,1981.0,291.0,3.0,9090909.0,9999.0,99.0,9090908.0,9090908.0,7.0,9.0,,,8.0,,1.0,1.0,50.0,0.0,5.0,0.0,2.0,280.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0
4314,2016.0,1.0,1992.0,701.0,13.0,1.0,1223.0,1.0,123.0,1.0,1.0,1.0,,,7.0,,1.0,,40.0,0.0,5.0,0.0,1.0,15000.0,5.0,4.0,5.0,4.0,5.0,4.0,2.0,
4315,2007.0,1.0,1987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4316,2007.0,2.0,1989.0,131.0,3.0,2.0,263.0,0.0,101.0,1.0,6.0,8.0,,,8.0,,1.0,1.0,40.0,0.0,5.0,0.0,1.0,1720.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0
4317,2010.0,1.0,1980.0,561.0,9.0,1.0,5313.0,5.0,125.0,1.0,1.0,1.0,,,,,,,60.0,0.0,6.0,0.0,2.0,100.0,4.0,3.0,2.0,4.0,5.0,2.0,2.0,
4320,2009.0,1.0,1985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4325,2007.0,1.0,1980.0,741.0,14.0,1.0,8340.0,8.0,124.0,1.0,6.0,6.0,,,8.0,,1.0,2.0,45.0,0.0,5.0,0.0,2.0,140.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,
4326,2009.0,2.0,1990.0,862.0,17.0,1.0,3075.0,3.0,101.0,1.0,3.0,3.0,,,,,1.0,,58.0,2.0,6.0,0.0,1.0,1800.0,4.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0
4327,2011.0,1.0,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4329,2008.0,2.0,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4331,2007.0,1.0,1979.0,912.0,18.0,1.0,5240.0,5.0,116.0,1.0,1.0,1.0,,,8.0,,2.0,3.0,42.0,0.0,7.0,0.0,5.0,9090908.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,
4333,2010.0,1.0,1984.0,262.0,3.0,3.0,1532.0,1.0,1113.0,1.0,9.0,9.0,,,,,1.0,,45.0,5.0,5.0,0.0,1.0,3900.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0
4334,2014.0,1.0,1988.0,751.0,14.0,3.0,5611.0,5.0,111.0,1.0,1.0,4.0,,,,,2.0,,30.0,0.0,5.0,0.0,2.0,75.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,
4337,2017.0,1.0,1990.0,464.0,7.0,1.0,1531.0,1.0,817.0,1.0,1.0,4.0,,,,,1.0,,40.0,0.0,5.0,0.0,1.0,3100.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,
4338,2010.0,1.0,1988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4339,2014.0,1.0,1983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4341,2008.0,2.0,1987.0,424.0,6.0,2.0,1402.0,1.0,811.0,1.0,3.0,3.0,,,,,1.0,,50.0,0.0,5.5,0.0,1.0,1800.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,
4344,2014.0,1.0,1990.0,702.0,13.0,2.0,4204.0,4.0,109.0,3.0,5.0,5.0,,,2.0,,1.0,,45.0,0.0,5.0,0.0,2.0,120.0,5.0,3.0,5.0,3.0,4.0,4.0,1.0,3.0
4347,2009.0,1.0,1983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4348,2009.0,2.0,1984.0,471.0,7.0,2.0,294.0,0.0,124.0,1.0,6.0,9.0,,,,,1.0,,40.0,0.0,5.0,0.0,1.0,3300.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,2.0
4349,2015.0,1.0,1987.0,451.0,7.0,3.0,6123.0,6.0,115.0,2.0,2.0,7.0,,,,,1.0,,50.0,0.0,6.0,0.0,2.0,200.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,
4350,2016.0,1.0,1992.0,843.0,15.0,3.0,2502.0,2.0,829.0,5.0,6.0,9.0,,,,,1.0,,60.0,0.0,6.0,0.0,1.0,2500.0,3.0,3.0,4.0,3.0,4.0,1.0,2.0,
4351,2015.0,2.0,1991.0,912.0,18.0,3.0,272.0,0.0,121.0,1.0,2.0,4.0,,,,,1.0,,40.0,0.0,5.0,0.0,1.0,2200.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,
4352,2007.0,2.0,1985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4353,2016.0,2.0,1987.0,861.0,17.0,2.0,263.0,0.0,118.0,4.0,9.0,9.0,,,,,1.0,,40.0,0.0,5.0,0.0,1.0,3300.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,
4354,2012.0,1.0,1986.0,112.0,3.0,2.0,261.0,0.0,124.0,1.0,6.0,9.0,,,,,1.0,,49.0,0.0,5.0,0.0,2.0,230.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,
4355,2013.0,1.0,1988.0,641.0,11.0,3.0,321.0,0.0,105.0,1.0,5.0,9.0,,,,,1.0,,40.0,0.0,5.0,0.0,1.0,3500.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0
4358,2008.0,2.0,1986.0,851.0,16.0,1.0,2130.0,2.0,109.0,1.0,1.0,1.0,,,,,1.0,,40.0,0.0,5.0,0.0,2.0,170.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,
4359,2010.0,2.0,1988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4360,2014.0,1.0,1987.0,861.0,17.0,1.0,263.0,0.0,802.0,1.0,4.0,4.0,,,,,1.0,,50.0,1.0,5.0,0.0,2.0,150.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,
4361,2007.0,2.0,1983.0,861.0,17.0,2.0,3040.0,3.0,114.0,1.0,9.0,9.0,,,8.0,,1.0,1.0,40.0,5.0,5.0,0.0,2.0,300.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0
4363,2018.0,1.0,1986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4364,2017.0,1.0,1989.0,465.0,7.0,1.0,263.0,0.0,115.0,1.0,2.0,2.0,,,,,1.0,,40.0,0.0,5.0,0.0,1.0,3200.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,
4365,2014.0,2.0,1994.0,562.0,9.0,3.0,5317.0,5.0,114.0,1.0,1.0,1.0,,,2.0,,2.0,,4.0,0.0,1.0,0.0,5.0,0.6,5.0,3.0,2.0,3.0,4.0,3.0,2.0,
4367,2007.0,1.0,1990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4370,2012.0,2.0,1990.0,582.0,10.0,1.0,1332.0,1.0,101.0,1.0,6.0,6.0,,,3.0,,1.0,,45.0,7.0,5.0,0.0,1.0,2400.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,
4371,2007.0,2.0,1982.0,712.0,13.0,1.0,271.0,0.0,113.0,1.0,2.0,2.0,,,8.0,,1.0,1.0,40.0,0.0,5.0,0.0,2.0,100.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,
4372,2008.0,1.0,1989.0,999.0,999.0,1.0,9999.0,99.0,122.0,6.0,1.0,1.0,,,3.0,,1.0,,60.0,0.0,9090908.0,0.0,2.0,150.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,
4373,2008.0,2.0,1986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4376,2010.0,1.0,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4377,2015.0,1.0,1988.0,291.0,3.0,2.0,1343.0,1.0,101.0,1.0,8.0,8.0,,,,,1.0,,40.0,0.0,5.0,0.0,1.0,4000.0,5.0,3.0,4.0,4.0,3.0,3.0,2.0,
4378,2014.0,1.0,1988.0,702.0,13.0,1.0,263.0,0.0,120.0,1.0,3.0,3.0,,,2.0,,1.0,,40.0,0.0,5.0,0.0,2.0,250.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,
4381,2015.0,1.0,1989.0,843.0,15.0,3.0,3020.0,3.0,910.0,5.0,9.0,9.0,,,,,1.0,,54.0,0.0,6.0,0.0,1.0,2800.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0
4382,2008.0,2.0,1984.0,852.0,16.0,1.0,2121.0,2.0,105.0,4.0,5.0,5.0,,,,,1.0,,44.0,3.0,5.5,0.0,1.0,2500.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,2.0
4383,2013.0,2.0,1987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4384,2010.0,2.0,1988.0,861.0,17.0,1.0,3040.0,3.0,804.0,1.0,7.0,7.0,,,,,1.0,,50.0,10.0,5.0,0.0,2.0,210.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0
4386,2016.0,1.0,1988.0,721.0,13.0,2.0,1401.0,1.0,123.0,1.0,9.0,9.0,,,,,1.0,,40.0,0.0,5.0,0.0,1.0,5000.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,
4387,2009.0,2.0,1989.0,751.0,14.0,1.0,291.0,0.0,120.0,1.0,5.0,5.0,,,,,1.0,,44.0,0.0,5.0,0.0,2.0,150.0,4.0,3.0,1.0,3.0,3.0,2.0,2.0,
4388,2018.0,2.0,1991.0,551.0,9.0,1.0,291.0,0.0,124.0,1.0,6.0,6.0,,,,,1.0,,45.0,0.0,5.0,0.0,2.0,300.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,
4389,2012.0,1.0,1987.0,264.0,3.0,1.0,8360.0,8.0,108.0,1.0,1.0,1.0,,,,,1.0,,60.0,0.0,6.0,0.0,2.0,160.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,
4390,2015.0,1.0,1990.0,701.0,13.0,3.0,1331.0,1.0,108.0,1.0,9.0,9.0,,,,,1.0,,40.0,0.0,5.0,0.0,1.0,4800.0,5.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0
4391,2012.0,2.0,1987.0,856.0,16.0,1.0,2144.0,2.0,105.0,6.0,1.0,1.0,,,,,,,20.0,0.0,5.0,0.0,2.0,300.0,5.0,5.0,4.0,4.0,5.0,5.0,2.0,
4393,2011.0,1.0,1983.0,949.0,19.0,1.0,262.0,0.0,9090908.0,3.0,6.0,6.0,,,,,1.0,,40.0,0.0,5.0,0.0,2.0,240.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,
4394,2009.0,1.0,1986.0,856.0,16.0,1.0,2141.0,2.0,105.0,1.0,2.0,2.0,,,,,2.0,,15.0,0.0,5.0,0.0,2.0,130.0,3.0,2.0,4.0,3.0,5.0,1.0,2.0,
4395,2013.0,1.0,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4396,2012.0,2.0,1991.0,478.0,7.0,1.0,6151.0,6.0,101.0,1.0,1.0,1.0,,,,,1.0,,60.0,10.0,6.0,1.0,2.0,150.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,
4397,2012.0,2.0,1989.0,752.0,14.0,1.0,272.0,0.0,124.0,1.0,5.0,5.0,,,,,1.0,,40.0,0.0,5.0,0.0,2.0,180.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,
4398,2008.0,1.0,1982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4399,2008.0,2.0,1984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4400,2011.0,2.0,1988.0,861.0,17.0,2.0,3040.0,3.0,404.0,1.0,9.0,9.0,,,,,1.0,,50.0,0.0,5.0,0.0,2.0,200.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0
4402,2015.0,2.0,1992.0,851.0,16.0,1.0,2130.0,2.0,403.0,1.0,3.0,3.0,,,,,1.0,,40.0,2.0,5.0,0.0,1.0,2640.0,4.0,3.0,3.0,3.0,4.0,5.0,2.0,
4406,2014.0,2.0,1989.0,855.0,16.0,3.0,2141.0,2.0,408.0,1.0,2.0,7.0,,,,,1.0,,45.0,0.0,5.0,0.0,2.0,200.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,
4407,2009.0,2.0,1985.0,855.0,16.0,1.0,2141.0,2.0,811.0,1.0,3.0,3.0,,,,,1.0,,30.0,0.0,5.0,0.0,2.0,150.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,
4409,2008.0,1.0,1981.0,701.0,13.0,1.0,1511.0,1.0,1113.0,1.0,6.0,6.0,,,,,1.0,,40.0,10.0,5.0,0.0,1.0,9090908.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,
4415,2008.0,2.0,1986.0,861.0,17.0,3.0,3040.0,3.0,406.0,1.0,6.0,9.0,,,,,1.0,,40.0,0.0,5.0,0.0,2.0,200.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0
4416,2007.0,2.0,1986.0,562.0,9.0,1.0,5322.0,5.0,403.0,1.0,1.0,1.0,,,8.0,,1.0,1.0,40.0,0.0,5.0,0.0,2.0,160.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,
