영화명,개봉일,매출액,관객수,스크린수,상영횟수,대표국적,배급사,rating_mean,grade,genre,running_time,배급사 순위,grade_15세 이상 관람가,grade_전체 관람가,grade_청소년 관람불가,genre_드라마/로맨스/코미디,genre_스릴러/공포/미스터리,genre_애니메이션,genre_액션/어드벤처/SF,nation_미국,nation_미국 외 서구 국가,nation_한국,nation_한국 외 아시아
새비지 맨,2023-01-26,25868492,3227,50,119,미국,주식회사 디에스이이디,5.769230769,청소년 관람불가,액션/어드벤처/SF,101분,11,0,0,1,0,0,0,1,1,0,0,0
본 투 플라이,2023-11-22,25243466,3183,72,433,한국 외 아시아,와이드 릴리즈(주),7.634146341,12세 이상 관람가,액션/어드벤처/SF,128분,11,0,0,0,0,0,0,1,0,0,0,1
원 웨이,2023-02-09,25478197,3176,50,115,미국,주식회사 블루필름웍스,6.333333333,15세 이상 관람가,스릴러/공포/미스터리,116분,11,1,0,0,0,1,0,0,1,0,0,0
울프 하운드,2023-02-09,24209397,3043,50,118,미국,주식회사 풍경소리,4.916666667,15세 이상 관람가,액션/어드벤처/SF,130분,11,1,0,0,0,0,0,1,1,0,0,0
노크: 더 하우스,2023-09-20,22589750,2437,92,753,미국,(주)누리픽쳐스,6.689655172,15세 이상 관람가,스릴러/공포/미스터리,88분,11,1,0,0,0,1,0,0,1,0,0,0
마마무: 마이콘 더 무비,2023-06-21,48225500,2412,21,256,한국,(주)위즈온센,8.875,전체 관람가,다큐멘터리/공연실황/기타,124분,11,0,1,0,0,0,0,0,0,0,1,0
수운잡방,2023-12-02,26224300,2300,11,39,한국,와이드 릴리즈(주),10.0,15세 이상 관람가,드라마/로맨스/코미디,82분,11,1,0,0,1,0,0,0,0,0,1,0
마크로스 플러스 -무비 에디션-,2023-11-29,20993782,2219,43,403,한국 외 아시아,(주)라이크콘텐츠,8.571428571,15세 이상 관람가,액션/어드벤처/SF,114분,11,1,0,0,0,0,0,1,0,0,0,1
10일간의 애인,2023-01-12,21160996,2118,50,115,한국,(주)그노스,8.210526316,청소년 관람불가,드라마/로맨스/코미디,88분,11,0,0,1,1,0,0,0,0,0,1,0
강남좀비,2023-01-05,21235695,2098,51,336,한국,와이드 릴리즈(주),1.333333333,15세 이상 관람가,드라마/로맨스/코미디,81분,11,1,0,0,1,0,0,0,0,0,1,0
울브스 오브 워,2023-01-26,20215900,2025,50,115,미국 외 서구 국가,(주)누리픽쳐스,5.5,15세 이상 관람가,액션/어드벤처/SF,87분,11,1,0,0,0,0,0,1,0,1,0,0
신 울트라맨,2023-12-06,17452989,1924,53,394,한국 외 아시아,와이드 릴리즈(주),7.206896552,전체 관람가,액션/어드벤처/SF,112분,11,0,1,0,0,0,0,1,0,0,0,1
만해 한용운 님의침묵,2023-06-29,21566949,1799,10,62,한국,시네마 뉴원,6.444444444,15세 이상 관람가,드라마/로맨스/코미디,144분,11,1,0,0,1,0,0,0,0,0,1,0
바비 IMAX,2023-11-01,28875000,1724,20,151,미국,워너브러더스 코리아(주),8.285714286,12세 이상 관람가,드라마/로맨스/코미디,122분,8,0,0,0,1,0,0,0,1,0,0,0
블랙 워터: 어비스,2023-06-14,14254975,1687,56,392,미국 외 서구 국가,주식회사 원더스튜디오,6.166666667,15세 이상 관람가,액션/어드벤처/SF,98분,11,1,0,0,0,0,0,1,0,1,0,0
그림자 고백,2023-11-25,16877200,1653,7,30,한국,와이드 릴리즈(주),9.714285714,15세 이상 관람가,드라마/로맨스/코미디,82분,11,1,0,0,1,0,0,0,0,0,1,0
백지영 콘서트 인 시네마,2023-11-10,14346450,1558,47,443,한국,롯데컬처웍스(주)롯시플,8.3,전체 관람가,다큐멘터리/공연실황/기타,94분,3,0,1,0,0,0,0,0,0,0,1,0
타임코드 57,2023-11-22,12162551,1531,47,103,미국,(주)무비다이브,7.2,12세 이상 관람가,액션/어드벤처/SF,99분,11,0,0,0,0,0,0,1,1,0,0,0
디텍티브 나이트: 가면의 밤,2023-02-08,13000596,1515,51,426,미국,(주)디스테이션,2.428571429,15세 이상 관람가,스릴러/공포/미스터리,105분,11,1,0,0,0,1,0,0,1,0,0,0
세인트 세이야: 더 비기닝,2023-05-31,8842606,1443,48,265,한국 외 아시아,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,4.2,12세 이상 관람가,액션/어드벤처/SF,112분,11,0,0,0,0,0,0,1,0,0,0,1
브루스 윌리스의 라스트 미션: 데이 투 다이,2023-11-15,11083678,1379,45,57,미국 외 서구 국가,(주)무비다이브,6.25,청소년 관람불가,액션/어드벤처/SF,92분,11,0,0,1,0,0,0,1,0,1,0,0
몸값part.1,2023-07-05,13274613,1357,54,393,한국,메가박스중앙(주),8.636363636,청소년 관람불가,스릴러/공포/미스터리,103분,11,0,0,1,0,1,0,0,0,0,1,0
북 오브 러브,2023-06-21,12448198,1356,31,247,미국,(주)스튜디오디에이치엘,8.034482759,12세 이상 관람가,드라마/로맨스/코미디,106분,11,0,0,0,1,0,0,0,1,0,0,0
바람개비,2023-05-10,11959927,1284,36,216,한국,(주)디스테이션,8.272727273,청소년 관람불가,액션/어드벤처/SF,107분,11,0,0,1,0,0,0,1,0,0,1,0
팔로우드,2023-03-22,12295988,1272,51,336,미국,(주)영화사오원,3.7,15세 이상 관람가,스릴러/공포/미스터리,96분,11,1,0,0,0,1,0,0,1,0,0,0
몸값part.2,2023-07-05,10943283,1147,48,389,한국,메가박스중앙(주),9.333333333,청소년 관람불가,스릴러/공포/미스터리,105분,11,0,0,1,0,1,0,0,0,0,1,0
세이 예스 어게인,2023-10-18,8255400,1118,65,415,한국 외 아시아,(주)팝엔터테인먼트,6.333333333,12세 이상 관람가,드라마/로맨스/코미디,95분,11,0,0,0,1,0,0,0,0,0,0,1
너를 부르는 시간,2023-11-15,10734258,1100,36,235,한국 외 아시아,(주)박수엔터테인먼트,9.428571429,12세 이상 관람가,드라마/로맨스/코미디,102분,11,0,0,0,1,0,0,0,0,0,0,1
엽문의 시작,2023-06-23,11192000,1030,48,100,한국 외 아시아,와이드 릴리즈(주),3.0,15세 이상 관람가,액션/어드벤처/SF,75분,11,1,0,0,0,0,0,1,0,0,0,1
사랑의 불시착: 라이브 인 서울,2023-11-30,17259500,951,16,84,한국,(주)위즈온센,10.0,12세 이상 관람가,다큐멘터리/공연실황/기타,160분,11,0,0,0,0,0,0,0,0,0,1,0
보이지 않아,2023-04-19,9032491,919,29,207,한국,(주)무비다이브,9.333333333,12세 이상 관람가,드라마/로맨스/코미디,113분,11,0,0,0,1,0,0,0,0,0,1,0
포커페이스,2023-03-23,8224894,914,51,267,미국,와이드 릴리즈(주),4.785714286,15세 이상 관람가,스릴러/공포/미스터리,91분,11,1,0,0,0,1,0,0,1,0,0,0
에릭 클랩튼: 어크로스 24 나이츠,2023-08-23,17787500,891,18,158,미국 외 서구 국가,(주)케빈앤컴퍼니,9.25,12세 이상 관람가,다큐멘터리/공연실황/기타,113분,11,0,0,0,0,0,0,0,0,1,0,0
돈 룩 디퍼,2023-09-07,7442028,844,14,92,미국,(주)다시봄이엔티,5.5,15세 이상 관람가,액션/어드벤처/SF,125분,11,1,0,0,0,0,0,1,1,0,0,0
더 리프: 언더 워터,2023-09-20,7301223,798,33,154,미국 외 서구 국가,(주)이놀미디어,5.384615385,15세 이상 관람가,스릴러/공포/미스터리,92분,11,1,0,0,0,1,0,0,0,1,0,0
나비효과,2023-06-22,6551500,727,29,115,한국,시네마 뉴원,8.125,청소년 관람불가,드라마/로맨스/코미디,113분,11,0,0,1,1,0,0,0,0,0,1,0
매복,2023-01-12,3675000,673,21,38,미국,(주)케이티알파,10.0,15세 이상 관람가,액션/어드벤처/SF,111분,11,1,0,0,0,0,0,1,1,0,0,0
애니씽 고즈: 라이브 인 런던,2023-03-08,10376500,585,17,139,미국 외 서구 국가,(주)위즈온센,7.0,12세 이상 관람가,다큐멘터리/공연실황/기타,140분,11,0,0,0,0,0,0,0,0,1,0,0
더 챔피언,2023-11-15,6063489,563,18,90,미국 외 서구 국가,(주)스튜디오디에이치엘,4.4,15세 이상 관람가,액션/어드벤처/SF,107분,11,1,0,0,0,0,0,1,0,1,0,0
미끼,2023-12-14,4794445,507,25,146,한국,와이드 릴리즈(주),8.8,15세 이상 관람가,드라마/로맨스/코미디,106분,11,1,0,0,1,0,0,0,0,0,1,0
람보르기니: 전설이 된 남자,2023-08-23,3468000,468,5,56,미국 외 서구 국가,(주)누리픽쳐스,6.533333333,12세 이상 관람가,드라마/로맨스/코미디,97분,11,0,0,0,1,0,0,0,0,1,0,0
밥만 잘 사주는 이상한 이사님 극장판,2023-04-12,5968000,398,18,108,한국,헤븐리 주식회사,6.666666667,15세 이상 관람가,드라마/로맨스/코미디,126분,11,1,0,0,1,0,0,0,0,0,1,0
스크림6,2023-05-24,4049300,370,19,133,미국,롯데컬처웍스(주)롯데엔터테인먼트,8.0,청소년 관람불가,스릴러/공포/미스터리,122분,4,0,0,1,0,1,0,0,1,0,0,0
리벤지 나이트,2023-09-13,2756900,316,26,77,미국,(주)엔케이컨텐츠,1.5,15세 이상 관람가,스릴러/공포/미스터리,97분,11,1,0,0,0,1,0,0,1,0,0,0
롱 플레이스,2023-04-27,1588000,268,20,33,미국,(주)스튜디오디에이치엘,4.666666667,15세 이상 관람가,스릴러/공포/미스터리,96분,11,1,0,0,0,1,0,0,1,0,0,0
천개의 별 이야기 더 시리즈,2023-04-19,2774500,185,18,84,그 외,스튜디오엘론(주),10.0,12세 이상 관람가,드라마/로맨스/코미디,117분,11,0,0,0,1,0,0,0,0,0,0,0
작전명씨울프,2023-09-21,1312000,178,4,19,미국,(주)제이앤씨미디어그룹,5.5,15세 이상 관람가,드라마/로맨스/코미디,87분,11,1,0,0,1,0,0,0,1,0,0,0
퀵샌드,2023-11-01,1256750,140,23,81,미국,스튜디오 에이드,3.0,12세 이상 관람가,스릴러/공포/미스터리,86분,11,0,0,0,0,1,0,0,1,0,0,0
파묘,2024-02-22,115145230814,11913257,2367,364883,한국,(주)쇼박스,5.882758621,15세 이상 관람가,스릴러/공포/미스터리,134분,1,1,0,0,0,1,0,0,0,0,1,0
범죄도시4,2024-04-24,110031631717,11500608,2980,375174,한국,주식회사 에이비오엔터테인먼트,7.744878957,15세 이상 관람가,액션/어드벤처/SF,109분,5,1,0,0,0,0,0,1,0,0,1,0
인사이드 아웃 2,2024-06-12,73954273212,7687681,2619,274283,미국,월트디즈니컴퍼니코리아 유한책임회사,9.663768116,전체 관람가,애니메이션,96분,3,0,1,0,0,0,1,0,1,0,0,0
웡카,2024-01-31,33957565189,3531560,1753,152289,미국,워너브러더스 코리아(주),7.460251046,전체 관람가,액션/어드벤처/SF,116분,2,0,1,0,0,0,0,1,1,0,0,0
듄: 파트2,2024-02-28,23639319949,2016202,1544,83356,미국,워너브러더스 코리아(주),9.702020202,12세 이상 관람가,액션/어드벤처/SF,166분,2,0,0,0,0,0,0,1,1,0,0,0
쿵푸팬더4,2024-04-10,16534473152,1771601,2311,103248,미국,유니버설픽쳐스인터내셔널 코리아(유),7.004807692,전체 관람가,애니메이션,94분,6,0,1,0,0,0,1,0,1,0,0,0
시민덕희,2024-01-24,16159929097,1712814,1281,96256,한국,(주)쇼박스,8.233009709,15세 이상 관람가,드라마/로맨스/코미디,114분,1,1,0,0,1,0,0,0,0,0,1,0
하이재킹,2024-06-21,15744343267,1656896,1155,77401,한국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,9.391076115,12세 이상 관람가,스릴러/공포/미스터리,100분,11,0,0,0,0,1,0,0,0,0,1,0
퓨리오사: 매드맥스 사가,2024-05-22,16488032488,1605294,1442,93547,미국,워너브러더스 코리아(주),9.353383459,15세 이상 관람가,액션/어드벤처/SF,148분,2,1,0,0,0,0,0,1,1,0,0,0
외계+인 2부,2024-01-10,13792326337,1430121,1390,97872,한국,(주)씨제이이엔엠,6.846625767,12세 이상 관람가,애니메이션,122분,7,0,0,0,0,0,1,0,0,0,1,0
위시,2024-01-03,13380469253,1403486,1421,88433,미국,월트디즈니컴퍼니코리아 유한책임회사,5.756756757,전체 관람가,애니메이션,95분,3,0,1,0,0,0,1,0,1,0,0,0
핸섬가이즈,2024-06-26,12534404662,1348695,1065,66859,한국,(주)넥스트엔터테인먼트월드(NEW),9.57960199,15세 이상 관람가,드라마/로맨스/코미디,101분,9,1,0,0,1,0,0,0,0,0,1,0
그녀가 죽었다,2024-05-15,11807237996,1236827,1008,76187,한국,(주)콘텐츠지오,9.310447761,15세 이상 관람가,스릴러/공포/미스터리,103분,11,1,0,0,0,1,0,0,0,0,1,0
건국전쟁,2024-02-01,10903276514,1173512,956,49151,한국,다큐스토리,9.996774194,12세 이상 관람가,다큐멘터리/공연실황/기타,101분,11,0,0,0,0,0,0,0,0,0,1,0
댓글부대,2024-03-27,9240359711,972991,1228,67720,한국,(주)에이스메이커무비웍스,8.808988764,15세 이상 관람가,스릴러/공포/미스터리,109분,8,1,0,0,0,1,0,0,0,0,1,0
혹성탈출: 새로운 시대,2024-05-08,9177184782,907155,1184,53224,미국,월트디즈니컴퍼니코리아 유한책임회사,5.236842105,12세 이상 관람가,액션/어드벤처/SF,145분,3,0,0,0,0,0,0,1,1,0,0,0
극장판 하이큐!! 쓰레기장의 결전,2024-05-15,7405973658,720650,1212,43500,한국 외 아시아,(주)넥스트엔터테인먼트월드(NEW),9.466321244,전체 관람가,애니메이션,85분,9,0,1,0,0,0,1,0,0,0,0,1
원더랜드,2024-06-05,5911737710,625043,1165,43915,한국,(주)에이스메이커무비웍스,4.033663366,12세 이상 관람가,드라마/로맨스/코미디,113분,8,0,0,0,1,0,0,0,0,0,1,0
콰이어트 플레이스: 첫째 날,2024-06-26,5329186535,547224,942,33287,미국,롯데컬처웍스(주)롯데엔터테인먼트,3.930735931,15세 이상 관람가,스릴러/공포/미스터리,99분,10,1,0,0,0,1,0,0,1,0,0,0
설계자,2024-05-29,4728639867,525369,1345,44745,한국,(주)넥스트엔터테인먼트월드(NEW),3.426433915,15세 이상 관람가,스릴러/공포/미스터리,99분,9,1,0,0,0,1,0,0,0,0,1,0
고질라 X 콩: 뉴 엠파이어,2024-03-27,5110301281,510292,995,37755,미국,워너브러더스 코리아(주),9.017073171,12세 이상 관람가,액션/어드벤처/SF,115분,2,0,0,0,0,0,0,1,1,0,0,0
"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",2024-02-14,5625264900,497320,393,26054,한국 외 아시아,씨제이 씨지브이(CJ CGV)(주),7.109243697,15세 이상 관람가,애니메이션,103분,11,1,0,0,0,0,1,0,0,0,0,1
도그데이즈,2024-02-07,3574759608,368095,847,27553,한국,(주)씨제이이엔엠,8.179282869,12세 이상 관람가,드라마/로맨스/코미디,120분,7,0,0,0,1,0,0,0,0,0,1,0
인투 더 월드,2024-01-10,3116694916,342623,839,27003,미국,유니버설픽쳐스인터내셔널 코리아(유),9.087378641,전체 관람가,애니메이션,91분,6,0,1,0,0,0,1,0,1,0,0,0
가필드 더 무비,2024-05-15,2960886372,334484,873,17659,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,8.352542373,전체 관람가,애니메이션,100분,11,0,1,0,0,0,1,0,1,0,0,0
극장판 스파이 패밀리 코드 : 화이트,2024-03-20,2818845965,282867,917,26074,한국 외 아시아,(주)넥스트엔터테인먼트월드(NEW),8.981981982,12세 이상 관람가,애니메이션,110분,9,0,0,0,0,0,1,0,0,0,0,1
데드맨,2024-02-07,2272468704,238235,800,19490,한국,플러스엠 엔터테인먼트,7.102189781,15세 이상 관람가,스릴러/공포/미스터리,108분,4,1,0,0,0,1,0,0,0,0,1,0
스턴트맨,2024-05-01,2180917062,214296,801,17036,미국,유니버설픽쳐스인터내셔널 코리아(유),8.259124088,15세 이상 관람가,액션/어드벤처/SF,126분,6,1,0,0,0,0,0,1,1,0,0,0
브레드이발소: 셀럽 인 베이커리타운,2024-03-01,1727522580,201918,342,8230,한국,롯데컬처웍스(주)롯데엔터테인먼트,9.307443366,전체 관람가,애니메이션,73분,10,0,1,0,0,0,1,0,0,0,1,0
오멘: 저주의 시작,2024-04-03,1859296182,180695,644,16507,미국,월트디즈니컴퍼니코리아 유한책임회사,8.464646465,15세 이상 관람가,스릴러/공포/미스터리,119분,3,1,0,0,0,1,0,0,1,0,0,0
"포켓몬스터: 성도지방 이야기, 최종장",2024-05-01,1386954057,157463,710,9518,한국 외 아시아,롯데컬처웍스(주)롯데엔터테인먼트,4.701657459,전체 관람가,애니메이션,83분,10,0,1,0,0,0,1,0,0,0,0,1
나쁜 녀석들: 라이드 오어 다이,2024-06-06,1408035280,142298,767,13764,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,8.082822086,15세 이상 관람가,액션/어드벤처/SF,115분,11,1,0,0,0,0,0,1,1,0,0,0
아가일,2024-02-07,1442627957,140533,841,15934,미국,유니버설픽쳐스인터내셔널 코리아(유),6.390243902,12세 이상 관람가,액션/어드벤처/SF,139분,6,0,0,0,0,0,0,1,1,0,0,0
패스트 라이브즈,2024-03-06,1178507399,126555,613,15755,미국,(주)씨제이이엔엠,6.37755102,12세 이상 관람가,드라마/로맨스/코미디,105분,7,0,0,0,1,0,0,0,1,0,0,0
명탐정 코난 VS 괴도 키드,2024-06-05,1127498300,113720,295,5961,한국 외 아시아,(주)씨제이이엔엠,6.62037037,12세 이상 관람가,애니메이션,81분,7,0,0,0,0,0,1,0,0,0,0,1
이프: 상상의 친구,2024-05-15,976570626,108911,658,7688,미국,롯데컬처웍스(주)롯데엔터테인먼트,8.220183486,전체 관람가,드라마/로맨스/코미디,104분,10,0,1,0,1,0,0,0,1,0,0,0
비키퍼,2024-04-03,962290905,102969,713,13022,미국,(주)바른손이앤에이,8.409090909,청소년 관람불가,액션/어드벤처/SF,105분,11,0,0,1,0,0,0,1,1,0,0,0
챌린저스,2024-04-24,875021772,88262,458,8924,미국,워너브러더스 코리아(주),7.693641618,15세 이상 관람가,드라마/로맨스/코미디,131분,2,1,0,0,1,0,0,0,1,0,0,0
유미의 세포들 더 무비,2024-04-03,611904900,76496,441,10613,한국,씨제이 씨지브이(CJ CGV)(주),8.920731707,전체 관람가,애니메이션,93분,11,0,1,0,0,0,1,0,0,0,1,0
드라이브,2024-06-12,645617109,71747,581,8878,한국,(주)메리크리스마스,6.775193798,15세 이상 관람가,스릴러/공포/미스터리,90분,11,1,0,0,0,1,0,0,0,0,1,0
기동전사 건담 시드 프리덤,2024-04-03,661594983,60695,418,5997,한국 외 아시아,워터홀컴퍼니(주),8.123762376,12세 이상 관람가,애니메이션,125분,11,0,0,0,0,0,1,0,0,0,0,1
사운드 오브 프리덤,2024-02-21,582751700,53685,248,4801,미국,(주)넥스트엔터테인먼트월드(NEW),9.345744681,15세 이상 관람가,스릴러/공포/미스터리,131분,9,1,0,0,0,1,0,0,1,0,0,0
고스트버스터즈: 오싹한 뉴욕,2024-04-17,466751403,50879,671,9824,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,6.306451613,12세 이상 관람가,액션/어드벤처/SF,115분,11,0,0,0,0,0,0,1,1,0,0,0
아이엠 티라노,2024-03-01,415437200,49305,229,2518,한국 외 아시아,주식회사 원더스튜디오,7.369230769,전체 관람가,애니메이션,77분,11,0,1,0,0,0,1,0,0,0,0,1
랜드 오브 배드,2024-03-13,382151629,44642,394,6774,미국,메가박스중앙(주),8.926553672,15세 이상 관람가,다큐멘터리/공연실황/기타,113분,11,1,0,0,0,0,0,0,1,0,0,0
지오디 마스터피스 더 무비,2024-01-10,936338000,41021,75,1940,한국,씨제이 씨지브이(CJ CGV)(주),9.798353909,전체 관람가,다큐멘터리/공연실황/기타,108분,11,0,1,0,0,0,0,0,0,0,1,0
밥 말리: 원 러브,2024-03-13,355245094,39069,579,7392,미국,롯데컬처웍스(주)롯데엔터테인먼트,6.565217391,15세 이상 관람가,드라마/로맨스/코미디,107분,10,1,0,0,1,0,0,0,1,0,0,0
씬,2024-04-03,356935735,38433,409,4872,한국,롯데컬처웍스(주)롯데엔터테인먼트,9.186440678,15세 이상 관람가,스릴러/공포/미스터리,103분,10,1,0,0,0,1,0,0,0,0,1,0
키타로 탄생 게게게의 수수께끼,2024-06-12,409992000,38198,107,2279,한국 외 아시아,(주)디스테이션,8.972222222,15세 이상 관람가,애니메이션,105분,11,1,0,0,0,0,1,0,0,0,0,1
골드핑거,2024-04-10,313980372,35359,423,5721,한국 외 아시아,메가박스중앙(주),6.8,15세 이상 관람가,스릴러/공포/미스터리,126분,11,1,0,0,0,1,0,0,0,0,0,1
슈가│어거스트 디 투어 ‘디-데이’ 더 무비,2024-04-10,956481000,33604,88,2632,한국,CGV ICECON,9.861971831,12세 이상 관람가,다큐멘터리/공연실황/기타,84분,11,0,0,0,0,0,0,0,0,0,1,0
엔드 오브 에반게리온,2024-01-17,333324336,32665,130,3271,한국 외 아시아,(주)라이크콘텐츠,8.666666667,청소년 관람불가,애니메이션,87분,11,0,0,1,0,0,1,0,0,0,0,1
김준수 콘서트 무비 챕터 원 : 레크리에이션,2024-06-05,715319000,31358,68,1537,한국,롯데컬처웍스(주)롯시플,9.87890625,전체 관람가,다큐멘터리/공연실황/기타,109분,11,0,1,0,0,0,0,0,0,0,1,0
